Transaction_ID,Customer_ID,Transaction_Number,Amount,Transaction_Type,Transaction_Hour,Location,Usual_Location,Device_Type,New_Device,Account_Age_Days,Previous_Transaction_Amount,Average_Previous_Amount,Amount_Deviation,Amount_Ratio,Transactions_Last_24H,Failed_Attempts,International_Transaction,Unusual_Location,Fraud_Probability,Fraud_Label,Risk_Score,Risk_Level
TXN100163,CUST004,28,3465.33,Purchase,22,Pune,Pune,Mac,0,2252,1925.87,2658.48,806.85,1.3,2,0,0,0,0.0148,0,1,Low
TXN100164,CUST004,29,4943.92,Online Payment,18,Pune,Pune,Mac,0,2252,3465.33,2956.69,1987.23,1.67,2,0,0,0,0.0172,0,2,Low
TXN100165,CUST004,30,992.26,Online Payment,18,Pune,Pune,Mac,0,2252,4943.92,3230.78,-2238.51,0.31,4,0,0,0,0.0073,0,1,Low
TXN100166,CUST004,31,889.88,Purchase,6,Hyderabad,Pune,Mac,0,2252,992.26,3122.78,-2232.89,0.28,1,0,0,1,0.0214,0,2,Low
TXN100167,CUST004,32,1520.41,Purchase,11,Pune,Pune,Mac,0,2252,889.88,2834.28,-1313.86,0.54,5,0,0,0,0.0243,0,2,Low
TXN100168,CUST004,33,1907.76,Purchase,13,Pune,Pune,Mac,0,2252,1520.41,2545.18,-637.43,0.75,0,3,0,0,0.008,0,1,Low
TXN100169,CUST004,34,1629.27,ATM Withdrawal,6,Pune,Pune,Mac,0,2252,1907.76,2641.94,-1012.67,0.62,0,0,0,0,0.0112,0,1,Low
TXN100170,CUST004,35,3451.36,Online Payment,10,Pune,Pune,Mac,0,2252,1629.27,2438.74,1012.62,1.42,3,0,0,0,0.008,0,1,Low
TXN100171,CUST004,36,3430.04,Bill Payment,11,Pune,Pune,Mac,0,2252,3451.36,2555.95,874.09,1.34,4,0,0,0,0.01,0,1,Low
TXN100172,CUST004,37,2016.19,Transfer,10,Mysore,Pune,Mac,0,2252,3430.04,2415.61,-399.42,0.83,0,0,0,1,0.0173,0,2,Low
TXN100173,CUST004,38,3723.5,Online Payment,10,Pune,Pune,Mac,0,2252,2016.19,2424.64,1298.86,1.54,1,0,0,0,0.005,0,1,Low
TXN100174,CUST004,39,4768.91,Transfer,7,Mumbai,Pune,Mac,0,2252,3723.5,2450.46,2318.45,1.95,0,0,0,1,0.0137,0,1,Low
TXN100175,CUST004,40,4001.42,Purchase,12,Pune,Pune,Mac,0,2252,4768.91,2432.96,1568.46,1.64,2,0,0,0,0.0316,0,3,Low
TXN100176,CUST004,41,2973.38,Online Payment,7,Chennai,Pune,Mac,0,2252,4001.42,2733.87,239.5,1.09,2,0,0,1,0.0116,0,1,Low
TXN100177,CUST004,42,2798.33,ATM Withdrawal,12,Pune,Pune,Mac,0,2252,2973.38,2942.22,-143.89,0.95,3,0,0,0,0.0068,0,1,Low
TXN100178,CUST004,43,6083.63,ATM Withdrawal,19,Pune,Pune,Mac,0,2252,2798.33,3070.02,3013.62,1.98,1,0,0,0,0.0082,0,1,Low
TXN100179,CUST005,1,9134.61,Online Payment,16,Hassan,Hassan,Mac,0,2220,0.0,7844.22,1290.39,1.16,2,0,0,0,0.0041,0,0,Low
TXN100180,CUST005,2,7397.57,Online Payment,17,Hassan,Hassan,Mac,0,2220,9134.61,9134.61,-1737.04,0.81,1,2,0,0,0.0099,0,1,Low
TXN100181,CUST005,3,7570.19,Purchase,11,Hassan,Hassan,Mac,0,2220,7397.57,8266.09,-695.9,0.92,5,0,0,0,0.0191,0,2,Low
TXN100182,CUST005,4,6910.48,Transfer,21,Pune,Hassan,Mac,0,2220,7570.19,8034.13,-1123.64,0.86,1,0,0,1,0.0067,0,1,Low
TXN100183,CUST005,5,8518.5,Purchase,6,Hassan,Hassan,Mac,0,2220,6910.48,7753.22,765.28,1.1,2,0,0,0,0.018,0,2,Low
TXN100184,CUST005,6,12343.68,ATM Withdrawal,20,Hassan,Hassan,Mac,0,2220,8518.5,7906.27,4437.41,1.56,2,0,0,0,0.0177,0,2,Low
TXN100185,CUST005,7,5640.46,Bill Payment,18,Hassan,Hassan,Mac,0,2220,12343.68,8645.84,-3005.38,0.65,0,0,0,0,0.0014,0,0,Low
TXN100186,CUST005,8,18154.99,Transfer,13,Hassan,Hassan,Mac,0,2220,5640.46,8216.5,9938.49,2.21,2,0,0,0,0.0247,0,2,Low
TXN100187,CUST005,9,10302.94,Transfer,10,Hassan,Hassan,Mac,0,2220,18154.99,9458.81,844.12,1.09,1,0,0,0,0.0114,0,1,Low
TXN100188,CUST005,10,12228.36,Bill Payment,16,Hassan,Hassan,Mac,1,2220,10302.94,9552.6,2675.76,1.28,1,0,0,0,0.55,1,55,Medium
TXN100189,CUST005,11,11749.58,ATM Withdrawal,9,Hassan,Hassan,Mac,0,2220,12228.36,9820.18,1929.4,1.2,4,0,0,0,0.0223,0,2,Low
TXN100190,CUST005,12,20529.05,Transfer,22,Hassan,Hassan,Mac,0,2220,11749.58,10081.68,10447.38,2.04,2,1,0,0,0.0154,0,2,Low
TXN100191,CUST005,13,8064.62,ATM Withdrawal,7,Delhi,Hassan,Mac,0,2220,20529.05,11394.82,-3330.2,0.71,4,0,0,1,0.0078,0,1,Low
TXN100192,CUST005,14,2666.72,Purchase,13,Hassan,Hassan,Windows,1,2220,8064.62,11444.27,-8777.55,0.23,3,0,0,0,0.0385,0,4,Low
TXN100193,CUST005,15,11406.31,ATM Withdrawal,18,Hassan,Hassan,Mac,0,2220,2666.72,11019.89,386.42,1.04,1,0,0,0,0.0018,0,0,Low
TXN100194,CUST005,16,16139.29,Bill Payment,7,Hassan,Hassan,Mac,0,2220,11406.31,11308.67,4830.62,1.43,3,1,0,0,0.0068,0,1,Low
TXN100195,CUST005,17,5391.51,Transfer,6,Hassan,Hassan,Mac,0,2220,16139.29,11688.23,-6296.73,0.46,2,0,0,0,0.0087,0,1,Low
TXN100196,CUST005,18,9388.13,Online Payment,19,Hassan,Hassan,Mac,0,2220,5391.51,11663.34,-2275.21,0.8,0,1,0,0,0.0118,0,1,Low
TXN100197,CUST005,19,5824.21,Purchase,9,Hassan,Hassan,Mac,0,2220,9388.13,10786.65,-4962.44,0.54,3,2,0,0,0.0186,0,2,Low
TXN100198,CUST005,20,3459.62,Purchase,13,Hassan,Hassan,Mac,0,2220,5824.21,10338.78,-6879.16,0.33,2,0,0,0,0.0061,0,1,Low
TXN100199,CUST005,21,11467.15,Online Payment,12,Hassan,Hassan,iPhone,1,2220,3459.62,9461.9,2005.25,1.21,5,2,0,0,0.1599,0,16,Low
TXN100200,CUST005,22,19207.58,Transfer,6,Hassan,Hassan,Mac,0,2220,11467.15,9433.66,9773.92,2.04,2,2,0,0,0.0391,0,4,Low
TXN100201,CUST005,23,5493.3,Online Payment,15,Hassan,Hassan,Mac,0,2220,19207.58,9301.52,-3808.21,0.59,1,0,0,0,0.0111,0,1,Low
TXN100202,CUST005,24,6424.66,ATM Withdrawal,17,Hassan,Hassan,Mac,0,2220,5493.3,9044.38,-2619.72,0.71,0,0,0,0,0.0137,0,1,Low
TXN100203,CUST005,25,2578.79,Transfer,15,Hassan,Hassan,Mac,0,2220,6424.66,9420.18,-6841.39,0.27,2,1,1,0,0.0057,0,1,Low
TXN100204,CUST005,26,5515.09,Purchase,9,Hassan,Hassan,Mac,0,2220,2578.79,8537.42,-3022.34,0.65,4,0,0,0,0.0047,0,0,Low
TXN100205,CUST005,27,13087.28,ATM Withdrawal,12,Bangalore,Hassan,iPhone,1,2220,5515.09,7475.0,5612.27,1.75,1,0,0,1,0.0235,0,2,Low
TXN100206,CUST005,28,10101.17,Transfer,11,Mangalore,Hassan,Mac,0,2220,13087.28,8244.58,1856.59,1.23,2,1,0,1,0.0275,0,3,Low
TXN100207,CUST005,29,10438.1,Transfer,22,Hassan,Hassan,Mac,0,2220,10101.17,8315.88,2122.21,1.26,1,0,0,0,0.021,0,2,Low
TXN100208,CUST005,30,17865.56,Transfer,16,Hassan,Hassan,Mac,0,2220,10438.1,8777.27,9088.28,2.04,3,0,0,0,0.0155,0,2,Low
TXN100209,CUST005,31,31909.54,Bill Payment,18,Hassan,Hassan,Mac,0,2220,17865.56,10217.87,21691.67,3.12,4,0,0,0,0.0347,0,3,Low
TXN100210,CUST005,32,4377.19,Purchase,20,Hassan,Hassan,Mac,0,2220,31909.54,12262.11,-7884.92,0.36,2,0,0,0,0.0139,0,1,Low
TXN100211,CUST005,33,14361.09,Transfer,12,Hassan,Hassan,Mac,0,2220,4377.19,10779.07,3582.02,1.33,5,0,0,0,0.0384,0,4,Low
TXN100212,CUST005,34,7565.37,Online Payment,17,Hassan,Hassan,Mac,0,2220,14361.09,11665.84,-4100.47,0.65,4,0,0,0,0.0125,0,1,Low
TXN100213,CUST005,35,20092.87,ATM Withdrawal,15,Hassan,Hassan,Mac,0,2220,7565.37,11779.92,8312.95,1.71,2,0,0,0,0.0041,0,0,Low
TXN100214,CUST005,36,5359.82,Transfer,8,Hyderabad,Hassan,Mac,0,2220,20092.87,13531.32,-8171.51,0.4,0,0,0,1,0.0291,0,3,Low
TXN100215,CUST005,37,8473.93,Bill Payment,12,Hassan,Hassan,Mac,0,2220,5359.82,13515.8,-5041.87,0.63,2,0,0,0,0.0205,0,2,Low
TXN100216,CUST005,38,10917.92,ATM Withdrawal,13,Hassan,Hassan,Mac,0,2220,8473.93,13054.46,-2136.54,0.84,0,1,0,0,0.0071,0,1,Low
TXN100217,CUST005,39,6712.19,Transfer,19,Hassan,Hassan,Mac,0,2220,10917.92,13136.14,-6423.95,0.51,3,1,0,0,0.02,0,2,Low
TXN100218,CUST005,40,13694.08,Online Payment,17,Hassan,Hassan,Mac,0,2220,6712.19,12763.55,930.53,1.07,1,2,0,0,0.0216,0,2,Low
TXN100219,CUST005,41,12416.46,Online Payment,22,Hassan,Hassan,Mac,0,2220,13694.08,12346.4,70.06,1.01,3,0,0,0,0.0159,0,2,Low
TXN100220,CUST005,42,5361.7,ATM Withdrawal,16,Hassan,Hassan,Mac,0,2220,12416.46,10397.09,-5035.39,0.52,4,0,0,0,0.0247,0,2,Low
TXN100221,CUST005,43,38769.55,Bill Payment,16,Hassan,Hassan,Mac,0,2220,5361.7,10495.54,28274.0,3.69,1,0,0,0,0.0188,0,2,Low
TXN100222,CUST006,1,2056.74,Purchase,6,Bangalore,Hyderabad,Mac,0,2241,0.0,2656.43,-599.7,0.77,2,0,0,1,0.027,0,3,Low
TXN100223,CUST006,2,1867.65,Transfer,6,Delhi,Hyderabad,Mac,0,2241,2056.74,2056.74,-189.08,0.91,3,0,0,1,0.0315,0,3,Low
TXN100224,CUST006,3,1965.04,Purchase,17,Hyderabad,Hyderabad,Mac,0,2241,1867.65,1962.19,2.85,1.0,2,0,0,0,0.0162,0,2,Low
TXN100225,CUST006,4,1983.41,Transfer,19,Hyderabad,Hyderabad,Mac,0,2241,1965.04,1963.14,20.27,1.01,4,0,0,0,0.0117,0,1,Low
TXN100226,CUST006,5,4689.21,Purchase,11,Hyderabad,Hyderabad,Mac,0,2241,1983.41,1968.21,2721.0,2.38,2,0,0,0,0.0215,0,2,Low
TXN100227,CUST006,6,1877.64,Transfer,8,Hyderabad,Hyderabad,Mac,0,2241,4689.21,2512.41,-634.77,0.75,0,0,0,0,0.0135,0,1,Low
TXN100228,CUST006,7,1358.94,Online Payment,15,Hyderabad,Hyderabad,Mac,0,2241,1877.64,2406.62,-1047.68,0.56,1,2,0,0,0.0083,0,1,Low
TXN100229,CUST006,8,3660.53,ATM Withdrawal,7,Delhi,Hyderabad,Mac,0,2241,1358.94,2256.95,1403.58,1.62,2,3,0,1,0.0568,0,6,Low
TXN100230,CUST006,9,1774.38,Purchase,6,Mangalore,Hyderabad,Mac,0,2241,3660.53,2432.4,-658.02,0.73,2,0,0,1,0.0255,0,3,Low
TXN100231,CUST006,10,1489.77,ATM Withdrawal,22,Hyderabad,Hyderabad,Mac,0,2241,1774.38,2359.28,-869.51,0.63,3,0,0,0,0.0113,0,1,Low
TXN100232,CUST006,11,1321.98,Purchase,20,Hyderabad,Hyderabad,Mac,0,2241,1489.77,2272.33,-950.35,0.58,1,2,0,0,0.0171,0,2,Low
TXN100233,CUST006,12,5576.23,Bill Payment,10,Hyderabad,Hyderabad,Mac,0,2241,1321.98,2198.86,3377.37,2.54,2,0,0,0,0.0145,0,1,Low
TXN100234,CUST006,13,1726.2,Online Payment,8,Hyderabad,Hyderabad,Mac,0,2241,5576.23,2569.71,-843.52,0.67,1,0,0,0,0.0047,0,0,Low
TXN100235,CUST006,14,2036.43,Transfer,10,Hyderabad,Hyderabad,Mac,0,2241,1726.2,2545.83,-509.4,0.8,2,0,0,0,0.006,0,1,Low
TXN100236,CUST006,15,7398.91,Purchase,20,Hyderabad,Hyderabad,Mac,0,2241,2036.43,2551.13,4847.78,2.9,0,0,0,0,0.0113,0,1,Low
TXN100237,CUST006,16,4470.28,Purchase,16,Hyderabad,Hyderabad,Mac,0,2241,7398.91,2822.1,1648.18,1.58,3,2,0,0,0.0468,0,5,Low
TXN100238,CUST006,17,1630.71,Bill Payment,10,Hyderabad,Hyderabad,Mac,0,2241,4470.28,3081.37,-1450.66,0.53,0,0,0,0,0.0068,0,1,Low
TXN100239,CUST006,18,5680.33,ATM Withdrawal,18,Hyderabad,Hyderabad,Mac,0,2241,1630.71,3108.54,2571.79,1.83,0,0,0,0,0.0066,0,1,Low
TXN100240,CUST006,19,2994.64,Purchase,14,Hyderabad,Hyderabad,Mac,0,2241,5680.33,3310.52,-315.89,0.9,4,0,0,0,0.0202,0,2,Low
TXN100241,CUST006,20,2603.88,ATM Withdrawal,16,Hyderabad,Hyderabad,Mac,0,2241,2994.64,3432.55,-828.67,0.76,5,0,0,0,0.0688,0,7,Low
TXN100242,CUST006,21,1986.53,ATM Withdrawal,7,Hyderabad,Hyderabad,Mac,0,2241,2603.88,3543.96,-1557.43,0.56,1,0,0,0,0.0123,0,1,Low
TXN100243,CUST006,22,1209.79,Transfer,21,Hyderabad,Hyderabad,Mac,0,2241,1986.53,3610.41,-2400.62,0.34,2,2,0,0,0.0815,0,8,Low
TXN100244,CUST006,23,2228.27,ATM Withdrawal,21,Hyderabad,Hyderabad,Mac,0,2241,1209.79,3173.77,-945.5,0.7,1,0,0,0,0.0088,0,1,Low
TXN100245,CUST006,24,703.22,Online Payment,9,Hyderabad,Hyderabad,Mac,0,2241,2228.27,3223.98,-2520.76,0.22,2,0,0,0,0.0082,0,1,Low
TXN100246,CUST006,25,3852.39,ATM Withdrawal,9,Hyderabad,Hyderabad,Mac,0,2241,703.22,3090.65,761.73,1.25,2,1,0,0,0.0077,0,1,Low
TXN100247,CUST006,26,1929.04,Purchase,17,Hyderabad,Hyderabad,Mac,0,2241,3852.39,2736.0,-806.96,0.71,1,0,0,0,0.0145,0,1,Low
TXN100248,CUST006,27,1981.23,Purchase,9,Hyderabad,Hyderabad,Mac,0,2241,1929.04,2481.88,-500.64,0.8,3,0,0,0,0.0093,0,1,Low
TXN100249,CUST006,28,3525.07,Purchase,6,Hyderabad,Hyderabad,Mac,0,2241,1981.23,2516.93,1008.14,1.4,1,1,0,0,0.003,0,0,Low
TXN100250,CUST006,29,1172.06,ATM Withdrawal,20,Hyderabad,Hyderabad,Mac,0,2241,3525.07,2301.4,-1129.35,0.51,1,0,0,0,0.0058,0,1,Low
TXN100251,CUST006,30,5940.47,Bill Payment,11,Bangalore,Hyderabad,Mac,0,2241,1172.06,2119.15,3821.32,2.8,1,0,0,1,0.0233,0,2,Low
TXN100252,CUST006,31,1891.8,ATM Withdrawal,17,Hyderabad,Hyderabad,Mac,0,2241,5940.47,2452.81,-561.01,0.77,2,0,0,0,0.0089,0,1,Low
TXN100253,CUST006,32,4409.13,Bill Payment,8,Hyderabad,Hyderabad,Mac,0,2241,1891.8,2443.33,1965.8,1.8,1,0,1,0,0.0106,0,1,Low
TXN100254,CUST006,33,3110.25,Purchase,17,Hyderabad,Hyderabad,Mac,0,2241,4409.13,2763.27,346.98,1.13,7,0,0,0,0.0212,0,2,Low
TXN100255,CUST006,34,19060.72,Purchase,17,Hyderabad,Hyderabad,Mac,0,2241,3110.25,2851.47,16209.26,6.68,0,0,0,0,0.0228,0,2,Low
TXN100256,CUST006,35,1471.28,Bill Payment,18,Hyderabad,Hyderabad,Mac,0,2241,19060.72,4687.22,-3215.93,0.31,2,0,0,0,0.0069,0,1,Low
TXN100257,CUST006,36,1746.87,Transfer,8,Hyderabad,Hyderabad,Android,1,2241,1471.28,4449.11,-2702.24,0.39,4,0,0,0,0.049,0,5,Low
TXN100258,CUST006,37,3993.25,Purchase,14,Mysore,Hyderabad,Mac,0,2241,1746.87,4430.89,-437.64,0.9,0,0,0,1,0.0139,0,1,Low
TXN100259,CUST006,38,2105.89,Purchase,6,Hyderabad,Hyderabad,Mac,0,2241,3993.25,4632.09,-2526.21,0.45,1,0,0,0,0.0038,0,0,Low
TXN100260,CUST006,39,2024.07,ATM Withdrawal,22,Hyderabad,Hyderabad,Mac,0,2241,2105.89,4490.17,-2466.1,0.45,3,0,0,0,0.0111,0,1,Low
TXN100261,CUST006,40,4198.3,ATM Withdrawal,7,Hyderabad,Hyderabad,Mac,0,2241,2024.07,4575.37,-377.07,0.92,0,0,0,0,0.0035,0,0,Low
TXN100262,CUST006,41,801.16,Transfer,14,Hyderabad,Hyderabad,iPhone,1,2241,4198.3,4401.16,-3600.0,0.18,0,2,0,0,0.073,0,7,Low
TXN100263,CUST006,42,7087.98,Purchase,18,Hyderabad,Hyderabad,Mac,0,2241,801.16,4292.09,2795.89,1.65,0,1,0,0,0.0116,0,1,Low
TXN100264,CUST006,43,1526.13,Purchase,10,Hyderabad,Hyderabad,Mac,0,2241,7087.98,4559.98,-3033.85,0.33,1,0,0,0,0.0047,0,0,Low
TXN100265,CUST006,44,1065.7,Transfer,20,Hyderabad,Hyderabad,Mac,0,2241,1526.13,4401.57,-3335.87,0.24,2,0,0,0,0.0046,0,0,Low
TXN100266,CUST006,45,1931.28,Transfer,21,Hyderabad,Hyderabad,Mac,0,2241,1065.7,2602.06,-670.78,0.74,1,0,0,0,0.0048,0,0,Low
TXN100267,CUST006,46,1272.77,Purchase,19,Hyderabad,Hyderabad,Mac,0,2241,1931.28,2648.06,-1375.3,0.48,2,0,0,0,0.0134,0,1,Low
TXN100268,CUST006,47,5336.67,ATM Withdrawal,11,Hyderabad,Hyderabad,Mac,0,2241,1272.77,2600.65,2736.02,2.05,3,0,0,0,0.0056,0,1,Low
TXN100269,CUST006,48,3798.66,Purchase,8,Hyderabad,Hyderabad,Mac,0,2241,5336.67,2734.99,1063.67,1.39,3,1,0,0,0.0128,0,1,Low
TXN100270,CUST006,49,2906.15,Purchase,15,Mumbai,Hyderabad,Mac,0,2241,3798.66,2904.27,1.88,1.0,2,0,0,1,0.0357,0,4,Low
TXN100271,CUST006,50,3194.8,Bill Payment,17,Hyderabad,Hyderabad,Mac,0,2241,2906.15,2992.48,202.32,1.07,4,0,0,0,0.0063,0,1,Low
TXN100272,CUST006,51,921.97,Purchase,14,Hyderabad,Hyderabad,Mac,0,2241,3194.8,2892.13,-1970.16,0.32,1,1,0,0,0.0032,0,0,Low
TXN100273,CUST006,52,2770.97,Purchase,12,Hyderabad,Hyderabad,Mac,0,2241,921.97,2904.21,-133.24,0.95,5,0,0,0,0.0085,0,1,Low
TXN100274,CUST006,53,3642.54,Purchase,6,Hyderabad,Hyderabad,Mac,0,2241,2770.97,2472.51,1170.03,1.47,2,0,0,0,0.0069,0,1,Low
TXN100275,CUST006,54,3988.33,Purchase,17,Hyderabad,Hyderabad,Mac,0,2241,3642.54,2684.15,1304.18,1.49,3,0,0,0,0.0053,0,1,Low
TXN100276,CUST006,55,1905.88,ATM Withdrawal,10,Hyderabad,Hyderabad,Mac,0,2241,3988.33,2976.41,-1070.54,0.64,3,0,0,0,0.0046,0,0,Low
TXN100277,CUST006,56,5262.94,Transfer,20,Bangalore,Hyderabad,Mac,0,2241,1905.88,2973.87,2289.07,1.77,6,0,0,1,0.042,0,4,Low
TXN100278,CUST007,1,4150.24,Transfer,19,Delhi,Delhi,Windows,0,1672,0.0,2246.33,1903.92,1.85,2,0,0,0,0.0043,0,0,Low
TXN100279,CUST007,2,3760.03,Online Payment,19,Delhi,Delhi,Windows,0,1672,4150.24,4150.24,-390.21,0.91,5,0,0,0,0.0136,0,1,Low
TXN100280,CUST007,3,4609.87,Transfer,7,Delhi,Delhi,Windows,0,1672,3760.03,3955.13,654.74,1.17,2,0,1,0,0.0065,0,1,Low
TXN100281,CUST007,4,2619.3,ATM Withdrawal,17,Delhi,Delhi,Windows,0,1672,4609.87,4173.38,-1554.08,0.63,4,0,0,0,0.0112,0,1,Low
TXN100282,CUST007,5,822.71,Transfer,7,Delhi,Delhi,Windows,0,1672,2619.3,3784.86,-2962.15,0.22,3,1,0,0,0.0071,0,1,Low
TXN100283,CUST007,6,3965.45,Bill Payment,14,Pune,Delhi,Android,1,1672,822.71,3192.43,773.02,1.24,3,0,0,1,0.0384,0,4,Low
TXN100284,CUST007,7,4530.59,Bill Payment,12,Delhi,Delhi,Windows,0,1672,3965.45,3321.27,1209.32,1.36,6,0,0,0,0.0217,0,2,Low
TXN100285,CUST007,8,4520.02,Purchase,11,Delhi,Delhi,Windows,0,1672,4530.59,3494.03,1025.99,1.29,4,0,0,0,0.0125,0,1,Low
TXN100286,CUST007,9,6225.36,Purchase,6,Delhi,Delhi,Windows,0,1672,4520.02,3622.28,2603.08,1.72,4,0,0,0,0.0102,0,1,Low
TXN100287,CUST007,10,1323.24,Transfer,22,Delhi,Delhi,Windows,0,1672,6225.36,3911.51,-2588.26,0.34,5,0,0,0,0.01,0,1,Low
TXN100288,CUST007,11,4103.14,Purchase,16,Delhi,Delhi,Windows,0,1672,1323.24,3652.68,450.46,1.12,2,0,0,0,0.013,0,1,Low
TXN100289,CUST007,12,3580.75,Online Payment,11,Delhi,Delhi,Windows,0,1672,4103.14,3647.97,-67.22,0.98,1,0,0,0,0.0135,0,1,Low
TXN100290,CUST007,13,2535.09,Online Payment,13,Chennai,Delhi,Windows,0,1672,3580.75,3630.04,-1094.95,0.7,2,0,0,1,0.021,0,2,Low
TXN100291,CUST007,14,1574.19,Transfer,12,Delhi,Delhi,Windows,0,1672,2535.09,3422.57,-1848.37,0.46,3,0,0,0,0.0062,0,1,Low
TXN100292,CUST007,15,910.38,Transfer,14,Delhi,Delhi,Windows,0,1672,1574.19,3318.05,-2407.68,0.27,2,0,0,0,0.0135,0,1,Low
TXN100293,CUST007,16,673.7,Purchase,13,Delhi,Delhi,Windows,0,1672,910.38,3326.82,-2653.13,0.2,2,0,0,0,0.0101,0,1,Low
TXN100294,CUST007,17,2314.97,Online Payment,18,Hassan,Delhi,Windows,0,1672,673.7,2997.65,-682.67,0.77,7,1,0,1,0.2259,0,23,Low
TXN100295,CUST007,18,1474.74,Bill Payment,22,Delhi,Delhi,Windows,0,1672,2314.97,2776.08,-1301.35,0.53,3,2,0,0,0.0589,0,6,Low
TXN100296,CUST007,19,1930.82,Online Payment,13,Delhi,Delhi,Windows,0,1672,1474.74,2471.56,-540.74,0.78,0,0,0,0,0.0082,0,1,Low
TXN100297,CUST007,20,2260.32,Transfer,9,Delhi,Delhi,Windows,0,1672,1930.82,2042.1,218.22,1.11,2,0,0,0,0.0118,0,1,Low
TXN100298,CUST007,21,1437.33,Purchase,11,Delhi,Delhi,Windows,0,1672,2260.32,2135.81,-698.48,0.67,3,1,0,0,0.0097,0,1,Low
TXN100299,CUST007,22,2124.74,Purchase,19,Delhi,Delhi,Windows,0,1672,1437.33,1869.23,255.52,1.14,1,1,0,0,0.0052,0,1,Low
TXN100300,CUST007,23,1351.92,ATM Withdrawal,21,Chennai,Delhi,Windows,0,1672,2124.74,1723.63,-371.71,0.78,1,0,0,1,0.02,0,2,Low
TXN100301,CUST007,24,1351.39,Purchase,19,Delhi,Delhi,Windows,0,1672,1351.92,1605.31,-253.92,0.84,1,0,0,0,0.0098,0,1,Low
TXN100302,CUST007,25,5533.62,Purchase,21,Delhi,Delhi,Windows,0,1672,1351.39,1583.03,3950.59,3.5,0,0,0,0,0.0211,0,2,Low
TXN100303,CUST007,26,1680.79,ATM Withdrawal,17,Delhi,Delhi,Windows,0,1672,5533.62,2045.35,-364.57,0.82,0,0,0,0,0.006,0,1,Low
TXN100304,CUST007,27,1769.96,ATM Withdrawal,21,Delhi,Delhi,Windows,0,1672,1680.79,2146.06,-376.11,0.82,2,0,1,0,0.012,0,1,Low
TXN100305,CUST007,28,2044.52,ATM Withdrawal,17,Delhi,Delhi,Windows,0,1672,1769.96,2091.56,-47.04,0.98,3,0,0,0,0.0119,0,1,Low
TXN100306,CUST007,29,3658.57,Transfer,16,Delhi,Delhi,Windows,0,1672,2044.52,2148.54,1510.03,1.7,0,0,1,0,0.0255,0,3,Low
TXN100307,CUST007,30,659.38,Purchase,22,Delhi,Delhi,Windows,0,1672,3658.57,2321.31,-1661.93,0.28,2,0,0,0,0.0037,0,0,Low
TXN100308,CUST007,31,6147.02,Transfer,6,Bangalore,Delhi,Windows,0,1672,659.38,2161.22,3985.8,2.84,4,2,0,1,0.2051,0,21,Low
TXN100309,CUST007,32,4255.41,Transfer,8,Delhi,Delhi,Windows,0,1672,6147.02,2632.19,1623.22,1.62,2,0,0,0,0.0097,0,1,Low
TXN100310,CUST008,1,13766.65,Transfer,17,Mumbai,Mumbai,Windows,1,2167,0.0,4992.92,8773.73,2.76,3,0,0,0,0.049,0,5,Low
TXN100311,CUST008,2,20110.89,Online Payment,17,Mumbai,Mumbai,Android,0,2167,13766.65,13766.65,6344.24,1.46,2,0,0,0,0.0075,0,1,Low
TXN100312,CUST008,3,16623.58,Purchase,15,Mumbai,Mumbai,Android,0,2167,20110.89,16938.77,-315.19,0.98,1,0,0,0,0.0142,0,1,Low
TXN100313,CUST008,4,5298.97,Purchase,9,Mumbai,Mumbai,Android,0,2167,16623.58,16833.7,-11534.73,0.31,1,1,0,0,0.0105,0,1,Low
TXN100314,CUST008,5,2454.35,ATM Withdrawal,22,Mumbai,Mumbai,Android,0,2167,5298.97,13950.02,-11495.67,0.18,1,0,0,0,0.0083,0,1,Low
TXN100315,CUST008,6,3840.3,Transfer,10,Mumbai,Mumbai,Android,0,2167,2454.35,11650.89,-7810.58,0.33,1,2,0,0,0.0177,0,2,Low
TXN100316,CUST008,7,2638.77,Purchase,7,Mumbai,Mumbai,Android,0,2167,3840.3,10349.12,-7710.35,0.25,1,0,0,0,0.0033,0,0,Low
TXN100317,CUST008,8,15992.26,Online Payment,7,Mumbai,Mumbai,Android,0,2167,2638.77,9247.64,6744.62,1.73,2,0,0,0,0.007,0,1,Low
TXN100318,CUST008,9,1887.38,Bill Payment,13,Mumbai,Mumbai,Android,0,2167,15992.26,10090.72,-8203.34,0.19,2,0,0,0,0.007,0,1,Low
TXN100319,CUST008,10,4065.51,Online Payment,16,Mumbai,Mumbai,Android,0,2167,1887.38,9179.24,-5113.73,0.44,2,0,0,0,0.0033,0,0,Low
TXN100320,CUST008,11,6460.7,Online Payment,9,Mumbai,Mumbai,Windows,1,2167,4065.51,8667.87,-2207.17,0.75,4,0,0,0,0.0156,0,2,Low
TXN100321,CUST008,12,4816.16,Transfer,20,Mumbai,Mumbai,Android,0,2167,6460.7,7937.27,-3121.11,0.61,2,0,0,0,0.0083,0,1,Low
TXN100322,CUST008,13,11695.6,Transfer,22,Mumbai,Mumbai,Android,0,2167,4816.16,6407.8,5287.8,1.83,3,0,0,0,0.0042,0,0,Low
TXN100323,CUST008,14,15082.52,Purchase,15,Pune,Mumbai,Android,0,2167,11695.6,5915.0,9167.51,2.55,2,0,0,0,0.55,1,55,Medium
